asset_id,flag,reason
08d7aac3-f2fc-50e2-88e0-579ada8c22a7,LOW_AI_CONF,class_conf=0.5
e2f94cf4-009e-5206-8075-e6f8eecc196b,LOW_AI_CONF,class_conf=0.5
40f07bd3-cf13-5a40-9b24-79dfff96626e,LOW_AI_CONF,class_conf=0.5
69e143da-7417-56b9-a331-4fe5afcd61f1,LOW_AI_CONF,class_conf=0.5
e51b7094-ee65-52cf-8f8c-6c31b3dca2b9,LOW_AI_CONF,class_conf=0.5
94415f09-6e4a-5ff2-931e-6f94670f55a6,LOW_AI_CONF,class_conf=0.5
3337194f-1b79-5b47-9349-4ca99727faad,LOW_AI_CONF,class_conf=0.5
07a97583-6e4e-555a-8528-514ff8e1a3f8,LOW_AI_CONF,class_conf=0.5
08d7aac3-f2fc-50e2-88e0-579ada8c22a7,LOW_AI_CONF,class_conf=0.5
604d45bb-1499-5fde-9c53-d43bf79bbae4,LOW_AI_CONF,class_conf=0.5
00d1b950-f44c-51a2-9527-743a7edd4a09,LOW_AI_CONF,class_conf=0.5
fa131d94-af27-58a2-9eaa-f07bf3c75c1a,LOW_AI_CONF,class_conf=0.5
bf8a20ac-6837-58d7-8f04-ec9e3d06479f,LOW_AI_CONF,class_conf=0.5
45f68ad8-dfc2-55d8-b0e2-7829afa423a3,LOW_AI_CONF,class_conf=0.5
f4f96304-b0a3-5a79-b596-c501acb47373,LOW_AI_CONF,class_conf=0.5
16f4681c-1684-5ad0-ac99-2543cffd9c51,LOW_AI_CONF,class_conf=0.5
d2367fa7-43ec-516a-a9f4-5baa6165ff68,LOW_AI_CONF,class_conf=0.5
f41169ad-3017-51f4-bee9-5e8a159536e5,LOW_AI_CONF,class_conf=0.5
f1cb73e8-7d36-571c-9ac2-9ed1e26ccac6,LOW_AI_CONF,class_conf=0.5
1e338b47-26f9-501f-a67c-13f65b47a96a,LOW_AI_CONF,class_conf=0.5
42852903-eb25-530a-ab90-7d91e3a69af4,LOW_AI_CONF,class_conf=0.5
33da0650-8a3e-590b-8c7c-091f703cdf81,LOW_AI_CONF,class_conf=0.5
6944da49-e971-5dbc-9548-1582118fa032,LOW_AI_CONF,class_conf=0.5
949323d6-402a-5138-bed0-3085fb4db2ac,LOW_AI_CONF,class_conf=0.5
5fd628f9-2bb1-5ab3-80bd-9fbb4fe726ad,LOW_AI_CONF,class_conf=0.5
6bc94901-5dd2-5634-b618-745fa1bb98fd,LOW_AI_CONF,class_conf=0.5
cc407e00-55a5-5aff-9a3b-415cab6f39d3,LOW_AI_CONF,class_conf=0.5
ef1c1ad7-6a40-5a77-a9e0-0c305ea44970,LOW_AI_CONF,class_conf=0.5
d6d48679-69cc-5969-9b2b-b4800e3cbe80,LOW_AI_CONF,class_conf=0.5
688596f8-49f6-5504-b899-bc749577dcb1,LOW_AI_CONF,class_conf=0.5
92fff777-c6b4-568d-8290-c7407684c7a5,LOW_AI_CONF,class_conf=0.5
3a185042-e8c1-5ed1-b8c0-a566ea45389b,LOW_AI_CONF,class_conf=0.5
29b0c1ae-294b-5c65-889e-c43b8a9497b3,LOW_AI_CONF,class_conf=0.5
e4877e0a-552a-5d6b-8465-5eb84476ce77,LOW_AI_CONF,class_conf=0.5
7c2e9bd7-baaa-529a-a012-c61798b1e96d,LOW_AI_CONF,class_conf=0.5
3f654c39-a53a-5df6-963d-e2f45bb4355b,LOW_AI_CONF,class_conf=0.5
60d85130-fb34-548b-bf42-735c96ca157c,LOW_AI_CONF,class_conf=0.5
9e138146-8365-53de-9cb5-148593228cbe,LOW_AI_CONF,class_conf=0.5
3e459c0b-9aef-5b08-a60e-f13d4f5cf8b2,LOW_AI_CONF,class_conf=0.5
583136cf-980e-5c9b-8135-6cb9f8e8ed15,LOW_AI_CONF,class_conf=0.5
a6a31fcd-a863-55c2-9930-331ce3dc3b7c,LOW_AI_CONF,class_conf=0.5
e8e7b498-fa61-5f4d-8f43-b6f1be865f58,LOW_AI_CONF,class_conf=0.5
d5b5acca-cd7d-5f81-bad6-f0bc50aa7dce,LOW_AI_CONF,class_conf=0.5
11875ac0-acb0-5729-a0b0-97c6843153b3,LOW_AI_CONF,class_conf=0.5
539f60a0-d750-5d14-9a18-8e0232f8da48,LOW_AI_CONF,class_conf=0.5
c01b58fd-47cc-58ad-9fcb-5713c1009a66,LOW_AI_CONF,class_conf=0.5
e352e020-8d16-59ff-997b-f4bd862608f2,LOW_AI_CONF,class_conf=0.5
1e19932f-8aa1-54c3-a853-63c70210e929,LOW_AI_CONF,class_conf=0.5
a8a3770d-5ee5-5279-a65b-6749cca06da1,LOW_AI_CONF,class_conf=0.5
c0706438-62d1-53ac-9f7f-8eda20a1ff1a,LOW_AI_CONF,class_conf=0.5
90977368-ea0d-56e4-b186-e5d611dec383,LOW_AI_CONF,class_conf=0.5
58470b1e-a574-5075-8907-6bf91d29eded,LOW_AI_CONF,class_conf=0.5
700ffd0d-5f16-52a7-8643-a9cdac180983,LOW_AI_CONF,class_conf=0.5
825f846d-83b6-56ac-971c-f9685b04bc12,LOW_AI_CONF,class_conf=0.5
21a0a271-a7ec-5121-95d8-05f86e6e7d5e,LOW_AI_CONF,class_conf=0.5
4acf14ef-8343-59dc-8719-25323c7b4f7e,LOW_AI_CONF,class_conf=0.5
427bac16-74ca-58f8-a77b-ed18f85955c3,LOW_AI_CONF,class_conf=0.5
023673e1-f2d7-5d71-b44f-82fffb718cdc,LOW_AI_CONF,class_conf=0.5
414f99a2-2c8f-59b9-8720-71dca9d67a54,LOW_AI_CONF,class_conf=0.5
9104ccbd-6ff3-5ae8-acb7-a463258ed3b9,LOW_AI_CONF,class_conf=0.5
4b010c47-c97f-518b-b99c-b11a55a9a9d2,LOW_AI_CONF,class_conf=0.5
757213c1-3e1d-5b6c-b6a4-7b1649bbca1d,LOW_AI_CONF,class_conf=0.5
e22a259b-43e3-54e0-ba5c-7725271b2c5b,LOW_AI_CONF,class_conf=0.5
41b6b5b9-d511-5702-9348-e9d42d939ceb,LOW_AI_CONF,class_conf=0.5
2dd74aba-28b5-5d59-92af-72e2a57b327d,LOW_AI_CONF,class_conf=0.5
03af1be9-360c-51cc-b465-c0f00b49b25c,LOW_AI_CONF,class_conf=0.5
50cdaed1-1367-5321-894d-c5892883dc27,LOW_AI_CONF,class_conf=0.5
6da3e5ab-7697-5796-981e-de4c891f9e2e,LOW_AI_CONF,class_conf=0.5
ad4476a0-f966-5966-9873-ac6d4c2686eb,LOW_AI_CONF,class_conf=0.5
0edab3b9-17d8-5f40-a153-39508357b86e,LOW_AI_CONF,class_conf=0.5
573e075a-2da0-5263-9850-6674401cfce5,LOW_AI_CONF,class_conf=0.5
f5668ec3-8393-51a5-a233-e25f3b3a8276,LOW_AI_CONF,class_conf=0.5
fbee5dc8-e5ca-58f6-9663-f9ce8ecc75c8,LOW_AI_CONF,class_conf=0.5
611923b2-acc8-59d4-a2c9-fbbe3f3804c7,LOW_AI_CONF,class_conf=0.5
cd207062-3b20-53f5-969a-a248f84a173e,LOW_AI_CONF,class_conf=0.5
446c56de-4df2-5be2-8ff2-234f40d916f7,LOW_AI_CONF,class_conf=0.5
989d11fd-20e4-53aa-806d-c76d4f6dacc3,LOW_AI_CONF,class_conf=0.5
626ecedc-14d1-5551-bfeb-70a28c5d0bdb,LOW_AI_CONF,class_conf=0.5
0d0c2f52-bdcc-5891-bc00-bb9ed53f508a,LOW_AI_CONF,class_conf=0.5
ff6ef3fa-4c01-5e7d-b898-f0f6ebd0ae3d,LOW_AI_CONF,class_conf=0.5
b2032e52-4b84-542f-86a5-9301469a6e80,LOW_AI_CONF,class_conf=0.5
9ca66d05-2eaf-589d-9414-2a3ded19dfef,LOW_AI_CONF,class_conf=0.5
9aeceeab-2af5-5cae-8f02-eeba25289e17,LOW_AI_CONF,class_conf=0.5
03c75f8e-b952-5ab7-91f0-f8026f35f21a,LOW_AI_CONF,class_conf=0.5
076a7c46-49ca-501e-beca-ce12c5144564,LOW_AI_CONF,class_conf=0.5
62bca7db-51ca-5603-b309-ecfcf9247ddf,LOW_AI_CONF,class_conf=0.5
3b295237-399d-5d79-877c-2eaa8621e68c,LOW_AI_CONF,class_conf=0.5
ce8ad5d4-ce45-5f2f-ae3e-66eca1df04e8,LOW_AI_CONF,class_conf=0.5
af879d2c-239f-574c-891b-0e30124b1a70,LOW_AI_CONF,class_conf=0.5
4883ec95-c1f6-55c9-b6ca-2282a8f1fec0,LOW_AI_CONF,class_conf=0.5
8ce86c7b-043c-5715-baa0-3b7502bc87c3,LOW_AI_CONF,class_conf=0.5
a265d75d-ca5e-5775-b087-d10863609bc9,LOW_AI_CONF,class_conf=0.5
67e79c35-0a67-5e88-80c1-7857d036032e,LOW_AI_CONF,class_conf=0.5
c47b28e1-2264-5d1e-927e-cf3320c22e9e,LOW_AI_CONF,class_conf=0.5
f6b5dba6-4a5b-5fdc-945e-ec56b7d4b4d3,LOW_AI_CONF,class_conf=0.5
b659657c-79b6-5904-8027-eb1245a292c6,LOW_AI_CONF,class_conf=0.5
a3b27f82-1623-510a-beff-1cf577de7f8d,LOW_AI_CONF,class_conf=0.5
29509f11-5555-5b00-bbe0-ba4799c291a3,LOW_AI_CONF,class_conf=0.5
f2314c27-541c-54bd-b47c-8e3a89133697,LOW_AI_CONF,class_conf=0.5
c3d2ada3-f689-5adf-b026-817e7ce8167d,LOW_AI_CONF,class_conf=0.5
33a4c3b3-5aa7-5197-9ddd-94f71cc244c7,LOW_AI_CONF,class_conf=0.5
23175fdd-5810-5b39-9de3-c44079836833,LOW_AI_CONF,class_conf=0.5
a5d5bceb-5363-5254-a58e-d564e4fa2c26,LOW_AI_CONF,class_conf=0.5
575a2a96-49ee-5ddb-a1fc-335ee164cd89,LOW_AI_CONF,class_conf=0.5
faaec897-a601-55fb-b27a-28218f1bf170,LOW_AI_CONF,class_conf=0.5
fac6f866-70f3-5591-a6f4-aabd7739e4ad,LOW_AI_CONF,class_conf=0.5
1dd54ff5-bdf0-55c5-8a5b-a753b85f9721,LOW_AI_CONF,class_conf=0.5
0d62fc02-3760-5221-974a-b266fa5cba8d,LOW_AI_CONF,class_conf=0.5
2887a583-2aab-54a4-95c1-f4a0574d182c,LOW_AI_CONF,class_conf=0.5
587cbae4-74a3-50e1-ac07-8ff7deb52f35,LOW_AI_CONF,class_conf=0.5
5354c58a-342d-5d8c-a2f9-68f638d6398b,LOW_AI_CONF,class_conf=0.5
2ec641d9-b360-5a30-ae69-f6b71dd84162,LOW_AI_CONF,class_conf=0.5
174c9839-e363-5a2f-9e9c-665040c51c0b,LOW_AI_CONF,class_conf=0.5
629a45fc-9fb6-5bcf-96a5-0814dee738ae,LOW_AI_CONF,class_conf=0.5
f5d71a7b-50ad-5fb9-afbb-b5d636137332,LOW_AI_CONF,class_conf=0.5
964d9930-6462-5806-b126-544a23ac5e15,LOW_AI_CONF,class_conf=0.5
6ef6f782-b7a5-52cb-9e7f-69342ea6a33f,LOW_AI_CONF,class_conf=0.5
ecde91ee-d9fc-573f-b936-be07310d9478,LOW_AI_CONF,class_conf=0.5
f66640aa-4d42-539a-81fd-a3606d4f9689,LOW_AI_CONF,class_conf=0.5
d91b4613-b8ba-5601-850c-aa8f95484253,LOW_AI_CONF,class_conf=0.5
c4e7bac4-0a35-5a04-8941-f04b0c27acf4,LOW_AI_CONF,class_conf=0.5
284e9f73-59d1-5f70-acba-d75c8c627ac2,LOW_AI_CONF,class_conf=0.5
616cf1e2-8287-5c60-a8bb-93a5299e6578,LOW_AI_CONF,class_conf=0.5
a78f8960-f536-5235-8277-03ff4e4dd831,LOW_AI_CONF,class_conf=0.5
6bbb0d72-2f3c-5db0-ab6f-924738b908fa,LOW_AI_CONF,class_conf=0.5
a3925b97-6272-555c-a2c5-01a3d9bc9f60,LOW_AI_CONF,class_conf=0.5
e859ed69-0ff3-5ce5-9be4-0c1bd74553f0,LOW_AI_CONF,class_conf=0.5
0bf171e7-c443-58df-b27a-6be5375f4194,LOW_AI_CONF,class_conf=0.5
10c6026e-fd5d-5e12-aa46-2fab6cb68347,LOW_AI_CONF,class_conf=0.5
8be4ff35-e08b-54e6-b713-337f03e02a26,LOW_AI_CONF,class_conf=0.5
33c5a414-349b-5db4-8d36-2c5acdb106ee,LOW_AI_CONF,class_conf=0.5
62b20cec-a694-5750-a00a-10e206818f9f,LOW_AI_CONF,class_conf=0.5
37582737-1f1d-586d-9552-42798139051f,LOW_AI_CONF,class_conf=0.5
2aec2767-73c3-582c-8d1a-6d93d764b8e7,LOW_AI_CONF,class_conf=0.5
c43b98d5-ac2f-5219-99e2-29d302fdff2a,LOW_AI_CONF,class_conf=0.5
c0a1e1d9-1d24-560c-8353-eea9542f8ebf,LOW_AI_CONF,class_conf=0.5
4e2fb068-71aa-5800-95f7-54270f79d80b,LOW_AI_CONF,class_conf=0.5
f6f738a8-4269-563b-8047-ea624de47057,LOW_AI_CONF,class_conf=0.5
3116563a-9eda-5c93-a7db-d554e2966ec2,LOW_AI_CONF,class_conf=0.5
a1a9417c-ad20-5806-9deb-a83616159ada,LOW_AI_CONF,class_conf=0.5
166d84fc-4cb2-51ea-8e21-3ab1b79cb3d9,LOW_AI_CONF,class_conf=0.5
30e0551f-9c21-5a17-b40f-5f1c5bad2ad1,LOW_AI_CONF,class_conf=0.5
09eab2ad-6c6c-5a1c-a76e-1230b183e4b6,LOW_AI_CONF,class_conf=0.5
517954a2-6d8f-5f74-80c9-8ffe3a3df2dd,LOW_AI_CONF,class_conf=0.5
22dbf604-35d5-5eda-a159-600cfc2c3b37,LOW_AI_CONF,class_conf=0.5
a40357a9-3c46-53cd-ae29-a165e835ed9e,LOW_AI_CONF,class_conf=0.5
3e06fbb8-7e81-5167-a821-c5fe4427f40a,LOW_AI_CONF,class_conf=0.5
04e71429-64a7-566f-82bc-9db63cbd2db2,LOW_AI_CONF,class_conf=0.5
3ca54162-9d64-5738-a3ab-753e99d6eeee,LOW_AI_CONF,class_conf=0.5
e7f3fa7e-0fb0-5d0e-ab84-cae8f8d2f6da,LOW_AI_CONF,class_conf=0.5
e4fe052d-090b-5eb8-b511-e48759e2d12e,LOW_AI_CONF,class_conf=0.5
0dfa43d3-c4e8-5afb-92ee-974ab2662931,LOW_AI_CONF,class_conf=0.5
4dbb6899-ef52-59f1-9f55-16db06050905,LOW_AI_CONF,class_conf=0.5
be70e4a4-fb2a-5ef6-ad62-ead4aac76c56,LOW_AI_CONF,class_conf=0.5
71c9a785-ec05-5258-bf50-860c58d7908f,LOW_AI_CONF,class_conf=0.5
61d12858-6cfd-5740-904d-7775b450dc94,NEGATIVE_VALUE,Reference=-66.0 < 0
1a6dfb73-9a45-58ab-bcf6-7845151a79c2,NEGATIVE_VALUE,Reference=-66.0 < 0
58470b1e-a574-5075-8907-6bf91d29eded,LOW_AI_CONF,class_conf=0.5
700ffd0d-5f16-52a7-8643-a9cdac180983,LOW_AI_CONF,class_conf=0.5
825f846d-83b6-56ac-971c-f9685b04bc12,LOW_AI_CONF,class_conf=0.5
21a0a271-a7ec-5121-95d8-05f86e6e7d5e,LOW_AI_CONF,class_conf=0.5
4acf14ef-8343-59dc-8719-25323c7b4f7e,LOW_AI_CONF,class_conf=0.5
427bac16-74ca-58f8-a77b-ed18f85955c3,LOW_AI_CONF,class_conf=0.5
023673e1-f2d7-5d71-b44f-82fffb718cdc,LOW_AI_CONF,class_conf=0.5
414f99a2-2c8f-59b9-8720-71dca9d67a54,LOW_AI_CONF,class_conf=0.5
9104ccbd-6ff3-5ae8-acb7-a463258ed3b9,LOW_AI_CONF,class_conf=0.5
4b010c47-c97f-518b-b99c-b11a55a9a9d2,LOW_AI_CONF,class_conf=0.5
757213c1-3e1d-5b6c-b6a4-7b1649bbca1d,LOW_AI_CONF,class_conf=0.5
e22a259b-43e3-54e0-ba5c-7725271b2c5b,LOW_AI_CONF,class_conf=0.5
41b6b5b9-d511-5702-9348-e9d42d939ceb,LOW_AI_CONF,class_conf=0.5
2dd74aba-28b5-5d59-92af-72e2a57b327d,LOW_AI_CONF,class_conf=0.5
03af1be9-360c-51cc-b465-c0f00b49b25c,LOW_AI_CONF,class_conf=0.5
50cdaed1-1367-5321-894d-c5892883dc27,LOW_AI_CONF,class_conf=0.5
6da3e5ab-7697-5796-981e-de4c891f9e2e,LOW_AI_CONF,class_conf=0.5
ad4476a0-f966-5966-9873-ac6d4c2686eb,LOW_AI_CONF,class_conf=0.5
0edab3b9-17d8-5f40-a153-39508357b86e,LOW_AI_CONF,class_conf=0.5
573e075a-2da0-5263-9850-6674401cfce5,LOW_AI_CONF,class_conf=0.5
f5668ec3-8393-51a5-a233-e25f3b3a8276,LOW_AI_CONF,class_conf=0.5
fbee5dc8-e5ca-58f6-9663-f9ce8ecc75c8,LOW_AI_CONF,class_conf=0.5
611923b2-acc8-59d4-a2c9-fbbe3f3804c7,LOW_AI_CONF,class_conf=0.5
cd207062-3b20-53f5-969a-a248f84a173e,LOW_AI_CONF,class_conf=0.5
446c56de-4df2-5be2-8ff2-234f40d916f7,LOW_AI_CONF,class_conf=0.5
989d11fd-20e4-53aa-806d-c76d4f6dacc3,LOW_AI_CONF,class_conf=0.5
626ecedc-14d1-5551-bfeb-70a28c5d0bdb,LOW_AI_CONF,class_conf=0.5
0d0c2f52-bdcc-5891-bc00-bb9ed53f508a,LOW_AI_CONF,class_conf=0.5
ff6ef3fa-4c01-5e7d-b898-f0f6ebd0ae3d,LOW_AI_CONF,class_conf=0.5
b2032e52-4b84-542f-86a5-9301469a6e80,LOW_AI_CONF,class_conf=0.5
9ca66d05-2eaf-589d-9414-2a3ded19dfef,LOW_AI_CONF,class_conf=0.5
9aeceeab-2af5-5cae-8f02-eeba25289e17,LOW_AI_CONF,class_conf=0.5
03c75f8e-b952-5ab7-91f0-f8026f35f21a,LOW_AI_CONF,class_conf=0.5
076a7c46-49ca-501e-beca-ce12c5144564,LOW_AI_CONF,class_conf=0.5
62bca7db-51ca-5603-b309-ecfcf9247ddf,LOW_AI_CONF,class_conf=0.5
3b295237-399d-5d79-877c-2eaa8621e68c,LOW_AI_CONF,class_conf=0.5
ce8ad5d4-ce45-5f2f-ae3e-66eca1df04e8,LOW_AI_CONF,class_conf=0.5
af879d2c-239f-574c-891b-0e30124b1a70,LOW_AI_CONF,class_conf=0.5
4883ec95-c1f6-55c9-b6ca-2282a8f1fec0,LOW_AI_CONF,class_conf=0.5
8ce86c7b-043c-5715-baa0-3b7502bc87c3,LOW_AI_CONF,class_conf=0.5
a265d75d-ca5e-5775-b087-d10863609bc9,LOW_AI_CONF,class_conf=0.5
67e79c35-0a67-5e88-80c1-7857d036032e,LOW_AI_CONF,class_conf=0.5
c47b28e1-2264-5d1e-927e-cf3320c22e9e,LOW_AI_CONF,class_conf=0.5
f6b5dba6-4a5b-5fdc-945e-ec56b7d4b4d3,LOW_AI_CONF,class_conf=0.5
b659657c-79b6-5904-8027-eb1245a292c6,LOW_AI_CONF,class_conf=0.5
a3b27f82-1623-510a-beff-1cf577de7f8d,LOW_AI_CONF,class_conf=0.5
29509f11-5555-5b00-bbe0-ba4799c291a3,LOW_AI_CONF,class_conf=0.5
f2314c27-541c-54bd-b47c-8e3a89133697,LOW_AI_CONF,class_conf=0.5
c3d2ada3-f689-5adf-b026-817e7ce8167d,LOW_AI_CONF,class_conf=0.5
33a4c3b3-5aa7-5197-9ddd-94f71cc244c7,LOW_AI_CONF,class_conf=0.5
23175fdd-5810-5b39-9de3-c44079836833,LOW_AI_CONF,class_conf=0.5
